year,distributor_id,distributor,segment,company,revenue,new_customers,repeat_customers,requests_for_quotes,months_purchased,contract_renewals,customer_retention,order_value,number_orders,employees
2023,9653187251942,Emily Orr,Segment 4,"Bennett, Macdonald and Long",3608454.781793088,81.24384292137641,702.0017902267766,8504.0,6.590307554185396,5.0,54.0,160282.6,107400.0,10776.0
2023,5423480802653,Catherine Lin,Segment 6,Armstrong and Sons,646463.27849532,0.6,1683.371673641796,1116.0,6.0121098462408655,398.0,4854.0,508442.9524389601,19960.0,10351.0
2023,9250956771177,Mary George,Segment 4,Brown PLC,13894562.458666492,0.6,53.3,999.0,7.804422344069781,1463.0,20416.0,160282.6,1757.0,64430.0
2022,5632262658030,Denise Travis,Segment 4,Harris-Brown,646463.27849532,0.6,4429.787088241135,535.0,6.270909793762058,16.0,958.0,160282.6,1757.0,3384.0
2023,9203281704310,Kenneth Shields,Segment 5,Holland-Boyle,2116796.141320887,5.602807978018888,438.1256041344637,116.0,6.31272033950406,716.0,54.0,336367.96831771114,1757.0,509.0
2023,797678427436,David Smith,Segment 5,"Peterson, Ramos and Parker",5196510.41584022,234.02359129774447,102.968187792732,6.0,6.735834900537355,176.0,54.0,160282.6,26308.0,509.0
2023,5852150726249,James Rodriguez,Segment 6,Walker-Parks,4987253.6258891,41.564380608064894,53.3,230.0,5.98303384579824,44.0,1466.0,160282.6,1757.0,1403.0
2023,6516362218211,Tracey Torres,Segment 4,Carpenter-Hogan,646463.27849532,46.78407339894076,53.3,273.0,8.45884000877819,82.0,54.0,160282.6,1757.0,10573.0
2023,6414442416116,Sarah Deleon,Segment 5,"Patterson, Gibbs and Alexander",646463.27849532,0.6,722.188279164156,6.0,5.117635650017236,188.0,1674.0,160282.6,1757.0,8951.0
2023,2444065231135,Dr. James Hoover,Segment 6,Zimmerman-Yang,646463.27849532,12.958047919626267,1234.9603660783025,728.0,8.962240402769035,5.0,54.0,160282.6,1757.0,1618.0
2023,7499390183104,Ashley Montes,Segment 4,Nolan Ltd,646463.27849532,0.6,1804.5211546556848,1247.0,6.376734501956772,5.0,2123.0,1284505.3041641454,1757.0,15604.0
2022,9471212770813,Sandra Jones,Segment 5,Gomez-Obrien,22428770.3664985,207.01286012996297,1249.061637372092,981.0,5.2949318906709255,192.0,11955.0,1973514.032240903,27900.0,72473.0
2023,9623200009263,Martin Huff,Segment 5,"Rose, Ward and Ross",6026818.462868736,37.069636435363606,751.4152030853384,6.0,6.230653628018384,5.0,54.0,160282.6,32170.0,509.0
2022,5239137741677,Crystal Sanders,Segment 4,Miller Ltd,646463.27849532,49.541966047794986,53.3,573.0,8.6566187044226,243.0,2123.0,1401329.3357702438,1757.0,20731.0
2022,3436290074532,Joel Griffin,Segment 4,"Wilson, Atkinson and Harris",646463.27849532,0.6,91.14161175604642,6.0,7.950162017438844,5.0,54.0,1598092.9710084533,1757.0,1658.0
2023,7824027413741,Sylvia Hayes,Segment 3,Stark-Rich,646463.27849532,64.46144384374566,395.2825570503754,235.0,6.328005382782203,257.0,7665.0,160282.6,23932.0,14367.0
2023,2045418893880,Paula Sheppard,Segment 6,"Rose, Smith and Kirk",646463.27849532,20.178039017172296,623.8546956068578,1303.0,8.023083958823205,5.0,1640.0,160282.6,1757.0,8722.0
2023,8382547153169,Megan Murillo,Segment 6,Shaw-Wilson,646463.27849532,3.11632075795076,53.3,1228.0,6.363554994638507,296.0,54.0,1228950.4431289935,1757.0,3944.0
2022,1631266905229,Jessica Casey MD,Segment 5,Garcia Group,12180956.85413231,0.6,1318.157322658653,1153.0,5.301756532840272,186.0,7145.0,4929124.53387273,1757.0,3925.0
2023,3039351186122,Mr. Danny Gonzales,Segment 4,Duncan-Price,3553115.825611692,52.58069405756599,219.0484715114094,558.0,6.356418807376577,91.0,710.0,160282.6,1757.0,9823.0
2022,1397923466662,Jocelyn Hall,Segment 4,Campbell-Benson,646463.27849532,0.6,639.2046698405509,6.0,6.292513442907264,5.0,3624.0,3182584.5590423,1757.0,16106.0
2023,7407230387674,Larry Lawrence,Segment 5,Porter Inc,2662317.421231863,84.87440140813321,1225.4980430564738,493.0,6.223518165866538,5.0,2135.0,1026568.9425290156,1757.0,12043.0
2022,7413803174510,John Hawkins,Segment 4,Rodriguez-Quinn,1057936.255231999,0.6,1058.6524722412078,6.0,8.962240402769035,5.0,54.0,160282.6,1757.0,9447.0
2023,8227908845669,Dana Alvarez,Segment 3,Johnson-Hoffman,646463.27849532,0.6,100.43401843282264,241.0,7.81032984995499,5.0,54.0,1434588.1553162588,1757.0,509.0
2022,8092108638294,Andrea Adkins,Segment 5,Briggs-Gonzalez,7657442.02078866,39.74873369735294,1084.905918530941,1115.0,8.084553414176396,373.0,7408.0,160282.6,22517.0,15387.0
2023,6786120268394,Theodore Ruiz,Segment 4,Bowman-Duncan,17451370.49687998,67.34133134912952,1410.9385625704374,6.0,6.170124620530928,158.0,4611.0,160282.6,1757.0,16366.0
2023,6931891177714,Christina Everett,Segment 4,"Cox, Lopez and Bishop",18885656.41313919,63.864599900152186,53.3,231.0,5.9957535801866,774.0,1635.0,1503837.4359422904,1757.0,509.0
2022,1192842046038,Judith Tanner,Segment 3,"Maldonado, Valdez and Fowler",4977129.760603435,86.00750233400092,127.74720141304437,875.0,5.166347348410806,5.0,54.0,633045.5493095124,1757.0,9061.0
2022,9063641705377,Kathleen Chambers,Segment 6,"Padilla, Ramos and Brown",646463.27849532,135.7319280654252,4821.415519859241,845.0,7.413948941862936,93.0,54.0,160282.6,1757.0,509.0
2022,6606832260014,Scott Wright,Segment 6,Curtis and Sons,3518619.9351932826,23.32772884460492,219.1015030330236,6.0,6.113514400318744,5.0,16242.0,488216.0288001224,1757.0,3474.0
2023,2860576268000,Sabrina Atkinson,Segment 3,Beasley-Phillips,3300125.35487131,0.6,633.8293552490575,6.0,6.698243246215508,252.0,2190.0,2656719.377542778,1757.0,10857.0
2022,1411590609785,Lisa West,Segment 2,"Singh, West and Wall",7561052.476809228,52.588353193245744,71.2554003493475,1138.0,6.0028112777905696,331.0,5157.0,1267581.3991045037,11783.0,13406.0
2022,2765328161342,Christian Sanchez,Segment 5,"Wilson, Austin and Norman",646463.27849532,0.6,163.55414160677412,6.0,8.902108023765006,708.0,54.0,2256787.2518537,13210.0,74919.0
2022,5266817047217,Clayton Henry,Segment 4,Hall-Duffy,41524753.43580036,65.53835068902609,53.3,8576.0,6.001929263241047,2483.0,2099.0,5512733.865733843,21332.0,16050.0
2022,6099947520300,Teresa Larson,Segment 6,"Johnson, Terry and Stanton",2113270.052069807,69.79470429034306,229.91466934135428,3444.0,6.150274631849143,153.0,54.0,160282.6,23677.0,2898.0
2022,6688846041803,Sandy Bruce,Segment 5,"Hanna, Ray and Wilson",646463.27849532,213.2785625338524,53.3,6.0,7.682628802845062,5.0,54.0,160282.6,1757.0,7510.0
2023,8550901228918,Nicole Wells,Segment 2,Chang LLC,3567531.541007837,1.2418728376000203,975.6196051966186,1244.0,6.027532853514278,359.0,1956.0,2766862.667409378,1757.0,5786.0
2023,6432773750181,Donna Jones,Segment 1,Monroe-Wolfe,8562335.670853633,85.5660063079784,11311.583333333334,1264.0,6.342043064901692,162.0,54.0,160282.6,1757.0,2036.0
2023,7120866449843,David Buchanan,Segment 4,Singh PLC,1950824.139384538,187.06504306097293,53.3,3094.0,5.720766672451868,188.0,6996.0,160282.6,1757.0,78126.0
2023,4394619534046,Kenneth Scott,Segment 5,Dean-Benton,646463.27849532,7.038259479229886,2182.053782684765,6.0,7.923333585579196,5.0,11212.0,160282.6,1757.0,7382.0
2022,541590515760,Mary Harrison,Segment 4,Franklin-Evans,36937113.824705705,219.93449132950136,1070.9940241849854,1122.0,5.654396929488629,5.0,9656.0,160282.6,71164.0,15304.0
2022,9596844271924,Thomas Gallegos,Segment 6,Johnson-Trujillo,646463.27849532,17.835921996528697,220.41680870277924,709.0,6.187783358997048,135.0,1553.0,160282.6,1757.0,9917.0
2023,6630065380621,Michael Prince,Segment 6,Waller PLC,2749649.524343925,44.33750444719031,1484.7846633626302,1041.0,6.088276677203088,5.0,1644.0,9342053.288613724,32840.0,15802.0
2022,8505391623729,Zachary Schmidt,Segment 5,Glass-Robinson,2651050.193036278,0.6,1811.86616547749,6.0,6.115961995371796,235.0,8529.0,9723933.498721594,8913.0,14110.0
2022,2730892464274,Kelly Nguyen,Segment 4,Rush-Koch,1846268.915555532,0.6,53.3,480.0,7.3034590044425265,339.0,162.0,2575026.3622230696,1757.0,509.0
2022,2777878750204,Michael Crawford,Segment 6,"Lynch, Carroll and Williams",12120800.149000823,9.912281250206805,53.3,4367.0,6.973840139892362,371.0,54.0,160282.6,1757.0,509.0
2022,8044804794729,Amy Pacheco,Segment 6,Warren Ltd,646463.27849532,297.23339861311234,53.3,138.0,6.272009547174383,5.0,19632.0,1213558.0001242752,1757.0,17302.0
2022,2570718925912,Donna Payne,Segment 4,Parks-Garrett,12728479.174705371,0.6,2594.305932478168,101.0,6.183637490192968,5.0,689.0,2761704.381396072,1757.0,8748.0
2022,1146132020109,Daniel Dawson,Segment 4,Smith Group,2536722.611369877,0.6,53.3,309.0,6.211790937092632,161.0,904.0,3160101.2792185303,1757.0,509.0
2022,273033816690,Matthew Peters,Segment 5,"Jones, Dunn and Gonzales",646463.27849532,0.6,113.56345435469518,6.0,7.49827958571181,7.0,54.0,1167139.1563621687,1757.0,509.0
2022,3276823948882,Stephanie Ochoa,Segment 4,Hoffman and Sons,3479664.24323689,63.48561484386096,2606.2404742996914,6.0,7.807643321834741,5.0,54.0,160282.6,35095.0,13014.0
2023,2780628977301,Russell Davis,Segment 6,Lopez LLC,756785.7209025486,80.05301206064918,1873.4842798649145,6.0,6.566761670887393,5.0,54.0,160282.6,46326.0,509.0
2023,9505754193066,Ashley Bowman,Segment 5,"Wilkerson, Murray and Green",3871006.793116016,66.88757020806072,1986.824973001112,6.0,5.060907064823415,236.0,8438.0,160282.6,45181.0,9493.0
2022,6499323337513,Chad Cabrera,Segment 3,Hill Ltd,5264560.995689676,24.954265884512854,1102.2072375122386,6.0,5.533743667055635,5.0,2043.0,871371.3674854124,1757.0,12213.0
2022,3236106636059,Amanda Matthews,Segment 5,Hughes-Murphy,16943046.9517031,8.303257828603492,53.3,6.0,8.799825500915867,36.0,54.0,160282.6,14925.0,3082.0
2022,6772505373548,Brittany Lee,Segment 6,Rodriguez Inc,1230642.1393040586,223.94702829493136,53.3,766.0,8.647938458164905,69.0,1865.0,267335.3786650746,1757.0,54866.0
2022,2842558080626,Natalie Henry,Segment 3,Francis Ltd,13333679.654554617,38.045667739660175,761.5355855895124,1198.0,6.0089416878055175,143.0,6696.0,1233501.246437953,1757.0,14122.0
2023,1558180436489,Kathy Long,Segment 6,"Robinson, Alvarez and Rodriguez",1561323.401184182,0.6,53.3,6.0,6.275368294506997,5.0,891.0,1407028.416187298,26126.0,5326.0
2022,9158589304536,Julie Dickerson,Segment 5,"Wise, Love and Casey",7831523.4878363265,174.406537569678,659.0309184102199,56.0,8.430573708144918,5.0,54.0,160282.6,1757.0,14986.0
2022,7610428748724,Ashley Leblanc,Segment 3,"Freeman, Mercado and Yates",5601519.790450796,144.59834941826497,659.3370467613574,1166.0,5.9838381409037495,469.0,17325.0,160282.6,1757.0,9829.0
2023,6967212872297,Roger Andrews,Segment 5,Morris-Fields,646463.27849532,100.25201709921669,53.3,1006.0,7.158450478208815,85.0,54.0,160282.6,1757.0,509.0
2022,427828173851,Darius Li,Segment 5,Baldwin PLC,10752361.577832349,0.6,577.2698940864293,346.0,8.962240402769035,5.0,16413.0,2820365.661277406,1757.0,10605.0
2023,875010992474,Allen Trevino,Segment 5,Wright-Henson,2024947.856983236,28.760796856260537,53.3,207.0,6.22562953673005,243.0,2013.0,160282.6,1757.0,12790.0
2023,651670461853,Elizabeth Mcgrath,Segment 6,"Page, Brandt and Carter",646463.27849532,0.6,53.3,6.0,6.345713899614318,100.0,54.0,160282.6,1757.0,509.0
2023,6699870971691,Amanda Zuniga,Segment 6,Morales-Burgess,646463.27849532,20.446610877821968,53.3,6.0,6.356603499932083,5.0,54.0,160282.6,292613.0,13085.0
2022,702341198711,Patrick Day,Segment 5,Williams Group,3001391.196550285,122.25896107998986,1001.6539741235724,11841.0,6.281804100278172,200.0,7973.0,2342084.8305972666,1757.0,9982.0
2023,3444417206070,Alicia Barrett,Segment 4,"Thornton, Sellers and Harris",646463.27849532,0.6,2050.6074585455985,6.0,8.32281978113825,5.0,54.0,160282.6,18067.0,12104.0
2022,1169439184848,Dana Powers,Segment 2,"Lee, Campbell and Miranda",13755298.213240352,0.6,496.0699287402383,6.0,6.803794802327587,320.0,362.0,160282.6,1757.0,13276.0
2022,7319862998510,Theresa Rivera,Segment 2,"Gomez, Wells and Cardenas",1343994.0560558531,0.6,53.3,1057.0,7.255569803403991,564.0,382.0,194024.4537130232,1757.0,3414.0
2022,7411662901315,Mark Walker,Segment 5,Taylor-Nguyen,16821772.508502424,0.6,1362.167128202965,1114.0,6.247165526087255,337.0,1931.0,2924632.10782767,1757.0,14606.0
2023,6835330271981,Mr. Jeremiah Morgan,Segment 4,Jones and Sons,4079103.490169458,0.6,53.3,1386.0,6.729342637814591,368.0,2264.0,3414158.891090487,1757.0,12557.0
2023,23491208045,Colin Cox,Segment 4,Ramirez-Arnold,1551146.422208028,0.6,1272.198772525767,943.0,8.66314759477111,108.0,1248.0,519576.11209318496,20296.0,51375.0
2022,2519961624180,Martin Maynard,Segment 5,"Johnson, Atkinson and Roberts",4121727.4082312617,4.676769921276812,628.3817761513055,676.0,4.92138877687538,852.0,193.0,3587390.417408269,1757.0,509.0
2023,5938950745373,Timothy Hill,Segment 4,Pierce Ltd,646463.27849532,0.6,53.3,6.0,6.300134986112298,5.0,54.0,160282.6,1757.0,509.0
2023,2006462018308,Amanda Ortiz,Segment 5,"Chase, Jones and Torres",4322315.615026249,26.03374609658918,705.2370870683137,728.0,5.423036680952287,341.0,5176.0,5130333.382251208,53092.0,10204.0
2023,6316905880451,Mrs. Stacey Burch,Segment 6,"Sullivan, Grant and Gonzalez",8068580.247308411,83.33738591359383,1235.9841321833376,1284.0,6.348180658625164,30.0,20416.0,387923.04489854176,1757.0,16679.0
2022,7365827115966,Samantha Mora,Segment 3,"Long, Montoya and Vasquez",4501491.911732098,0.6,279.87805213802096,344.0,8.032904736158876,355.0,188.0,160282.6,30987.0,3382.0
2022,4840288860110,Ariel Garcia,Segment 6,Burns PLC,646463.27849532,8.469722849683588,342.9998826758468,6.0,8.865709079792259,5.0,4521.0,670951.1472318942,8096.0,16022.0
2022,1127733429768,Tracy Snyder,Segment 3,Martin LLC,5623221.582526472,0.6,390.54375866713406,6.0,8.646807896584502,5.0,10575.0,216765.3326807459,18090.0,3750.0
2023,8661848940082,Emily Anderson,Segment 1,Weaver LLC,3536154.051028666,215.73506353976927,433.7628613516709,3550.0,7.772997056646597,50.0,54.0,1322089.7532503477,1757.0,509.0
2023,2481456847339,Daniel Casey,Segment 6,Gillespie Group,646463.27849532,324.8445303937632,1064.960708416397,1068.0,8.255211273625138,32.0,10166.0,160282.6,18439.0,13968.0
2022,6263929576658,Robert Ware,Segment 6,Jordan-Miller,4410075.761699861,4.966953182592206,435.147831476714,2806.0,5.683291149300878,633.0,54.0,1767555.2230524437,33750.0,509.0
2022,361422283182,Patricia Tate,Segment 5,"Moore, Flores and Frazier",646463.27849532,813.5833333333334,53.3,915.0,8.429040049971936,127.0,1038.0,2544966.9638542254,1757.0,509.0
2023,539289009058,Travis Guerrero,Segment 5,"Smith, Davis and Vasquez",4207519.775146927,228.7029854640704,1255.946727725734,3760.0,6.242324223355691,130.0,19641.0,2744174.4164051246,148869.0,13077.0
2022,4027952381274,Danielle Sutton,Segment 5,Lucero Ltd,6064098.99521292,31.69861067598771,53.3,3804.0,7.091603326836361,390.0,168.0,6894456.697064569,1757.0,9099.0
2022,6504720984472,Samantha Wallace,Segment 5,Medina-Smith,8695921.418954775,0.6,53.3,6.0,6.1831996757416405,874.0,54.0,160282.6,1757.0,900.0
2022,1302853491677,Andrea Humphrey,Segment 3,Liu LLC,17153746.258202802,0.6,888.7558784908226,23.0,6.137678854083115,195.0,2122.0,2330688.8468325497,1757.0,13016.0
2023,1358509845868,Michael Hampton,Segment 5,"Eaton, Smith and Donovan",2776615.7078938205,0.6,1193.1879597887937,812.0,6.173308399969884,123.0,775.0,633552.7857436461,3576.0,5536.0
2022,7626491348914,William Lowery,Segment 5,Ramos-Robinson,5733550.26412683,53.00298975459574,347.6641494912344,55.0,7.284681250207776,169.0,684.0,590287.5747242663,63576.0,8213.0
2022,6084550491604,Samantha Murray,Segment 5,Gonzales Inc,9764519.45287895,0.6,53.3,766.0,6.996728628880753,999.0,1841.0,305335.4821330247,1757.0,13565.0
2023,7165886795174,Nathan Cooper,Segment 4,"Price, Ferguson and Torres",646463.27849532,3.2112942582691915,501.3968565123115,465.0,8.962240402769035,5.0,1321.0,160282.6,1757.0,509.0
2023,8237564752393,Timothy Solis,Segment 5,"Blake, Becker and Jordan",646463.27849532,120.4575063716754,53.3,298.0,7.1936476095270105,5.0,7619.0,2053333.2750366768,39504.0,3295.0
2023,1345196804919,William Glenn,Segment 4,Anderson-Fox,646463.27849532,0.6,1076.4679394080513,974.0,6.192884739561859,5.0,1244.0,3626072.918093363,1757.0,4454.0
2023,8165556891440,Rachael Jones,Segment 3,Bullock Group,1900579.346564021,10.734560107942809,53.3,771.0,6.390396642546731,5.0,3804.0,160282.6,1757.0,2593.0
2023,4888741516112,Tammy Campbell,Segment 6,Ortiz PLC,20439958.69545979,0.6,1205.3642470790576,6.0,7.414238828129984,50.0,1674.0,3402416.3178787064,1757.0,14791.0
2022,3598099364037,Brianna Davila,Segment 5,Kim Group,20872601.4454206,162.76806758860138,2557.6758415692275,1286.0,6.18642023346576,7.0,257.0,1472617.3485780729,14553.0,31324.0
2023,9755561848431,Cheryl Marks,Segment 4,"Mejia, Garcia and Ponce",5692187.037447136,0.6,527.0655656780083,6.0,4.8035277057841,297.0,6524.0,160282.6,19505.0,881.0
2023,4795044002160,Christopher Howell,Segment 1,Kaufman-Flores,646463.27849532,0.6,1458.5268425081106,1782.0,6.304302628829223,5.0,621.0,792246.7134953726,1757.0,5612.0
2023,9212209352861,Jeremy Hunt,Segment 2,"Hendrix, Herrera and Jones",5692100.603988079,71.01051810339774,1303.708774928328,117.0,6.131018031449055,5.0,1435.0,3126197.3836449333,13575.0,10393.0
2022,4587712008495,Seth Mitchell,Segment 3,Rivera-Williams,1666922.918959076,0.6,53.3,262.0,6.140578509661574,100.0,1343.0,160282.6,1757.0,11141.0
2023,3856231848044,Sean Schmidt,Segment 5,Cruz PLC,2999916.4438970275,107.17704778754872,1152.1850182282144,879.0,6.029509391327263,619.0,1500.0,2981099.379824719,1757.0,7957.0
2023,4082811713931,Brent Browning,Segment 3,Wise-Johnson,4795011.823181105,0.6,53.3,6.0,7.549133992829932,314.0,54.0,160282.6,25037.0,509.0
2022,9506039109468,Christopher Gilmore,Segment 5,Walker Inc,1502905.2035390818,0.6,1276.024040055976,6.0,5.049983289543492,5.0,54.0,402980.6520391585,1757.0,2414.0
2022,8905652588802,Lance Hanson,Segment 5,Archer PLC,1229624.5112749783,89.27392905176906,147.00228304086244,539.0,6.151695261567772,5.0,54.0,160282.6,1757.0,2089.0
2022,8803373794383,Anthony Williams,Segment 6,Harris Inc,6246795.270957321,59.65077177974821,920.7745000248152,6.0,6.296571353939266,132.0,54.0,874818.0622774244,1757.0,7273.0
2022,1211781565896,Heather Baker,Segment 4,Wang and Sons,646463.27849532,9.133612662446374,85.08433417474646,1098.0,6.629669876879215,118.0,54.0,490157.47708112886,81567.0,509.0
2022,4216168859831,Joseph Jones,Segment 6,White Inc,8437951.72117532,0.6,480.2411591243791,6.0,8.403665828639665,5.0,1515.0,196391.44649101145,1757.0,15281.0
2022,5513124010725,Bruce Li,Segment 5,Ho and Sons,6059321.138339529,64.05793730566074,1438.7396705221424,653.0,6.192848947192503,5.0,54.0,160282.6,1757.0,1678.0
2023,2945389845768,Darryl Miller,Segment 4,"Cole, Thompson and Anthony",5902611.866730838,47.92369023775227,1458.7615099386276,679.0,8.904523314414051,5.0,54.0,651891.1327866898,37702.0,11820.0
2023,2724918357053,Jeffrey Burton,Segment 6,"Todd, Lozano and Cruz",646463.27849532,0.6,720.5353307510886,793.0,6.16933182492954,344.0,172.0,1755924.9866212434,1757.0,509.0
2023,4829583612105,Anthony Vaughn,Segment 5,Martin LLC,1406985.7053406346,30.45231872079576,53.3,6.0,5.00085807207698,37.0,1730.0,160282.6,1757.0,8868.0
2022,1948248248756,Nathaniel Sloan,Segment 3,Patterson-Black,5809077.404164442,213.7886833754112,6831.655629756737,779.0,5.022133324861866,344.0,1529.0,2190092.867716631,1757.0,8002.0
2022,6465194398342,Johnny Taylor,Segment 3,Bishop LLC,11322756.962007748,206.27770647773863,2474.4256025030427,3969.0,7.434465191473372,5.0,2849.0,1830059.092611064,132114.0,7066.0
2022,1270224396640,Jeffrey Norton,Segment 4,Butler-Ingram,646463.27849532,0.6,1072.7120892805092,3539.0,7.355878725457882,92.0,673.0,160282.6,2036.0,6412.0
2023,7791021484216,Mark Turner,Segment 6,Evans Group,5121294.172336253,162.40457004056748,53.3,6.0,6.374629624337106,5.0,54.0,160282.6,1757.0,4997.0
2022,1927494919450,Travis Martinez,Segment 6,"Salazar, Sullivan and House",6777586.350129293,48.75713629902364,53.3,11841.0,8.860390507004734,3568.0,2978.0,1840771.766862892,16468.0,9957.0
2023,7240380894599,Allison Compton,Segment 3,Carroll LLC,8315202.380880736,64.56206060538786,1172.221842280393,3171.0,6.371470673222336,2653.0,2027.0,2899040.22172133,35390.0,35495.0
2023,7864140529103,Jill Johnson,Segment 6,Lowe-Turner,7892207.9575819485,0.6,53.3,2050.0,6.126997712388615,354.0,988.0,1418116.7800470516,1757.0,2733.0
2023,5203254721676,Thomas Grant,Segment 2,"Bailey, Roberts and Murray",3402722.860467864,107.59441782327188,389.0603365765964,962.0,6.339255760452567,5.0,1705.0,160282.6,1757.0,9039.0
2022,8244805434888,Gilbert Clark,Segment 5,"Ramirez, Carter and Kelly",646463.27849532,0.6,398.0090192421719,169.0,5.82834569093042,436.0,615.0,1776387.2825622512,1757.0,509.0
2022,3220147621655,Michael Greene,Segment 2,"Underwood, Garcia and Scott",8855885.339165263,210.07956419339456,1034.6081999612863,206.0,8.731383563961346,221.0,865.0,160282.6,10528.0,11947.0
2023,1894260312916,Gregory Liu,Segment 1,Thomas-Simon,1621823.9194154143,66.31482782791413,619.4348976508984,6.0,8.962240402769035,5.0,54.0,160282.6,17180.0,509.0
2023,6587202799825,Crystal Pittman,Segment 5,"Gray, Huff and Blake",7042408.439758981,30.446212408169288,1282.2243699715743,3128.0,7.230719289029261,5.0,54.0,1993894.885052689,31834.0,10506.0
2023,3867587604192,Dustin Taylor,Segment 1,Schmidt-Roberts,9259866.740911076,47.96368059623654,6670.807602485284,8333.0,8.962240402769035,5.0,54.0,3540533.606357507,7723.0,4576.0
2022,8109051173700,Leah Thomas,Segment 6,Gonzales-Martin,1881637.618961066,63.05837783565153,53.3,172.0,5.698992526340588,117.0,1577.0,3246954.985694872,1757.0,12626.0
2022,8397002298200,Robert Chavez,Segment 6,Hernandez Ltd,646463.27849532,0.6,53.3,6.0,6.339979953622844,46.0,54.0,160282.6,1757.0,39983.0
2023,4979216203450,Susan Black,Segment 5,"Howard, Stewart and Chang",14599980.779504005,361.5372546391768,53.3,838.0,6.35012088479641,5.0,7648.0,735308.6358720852,13355.0,17103.0
2023,691273852627,Pamela Turner,Segment 5,"Scott, Farmer and Kim",27369064.62280128,0.6,53.3,6.0,8.962240402769035,232.0,54.0,160282.6,35981.0,5735.0
2022,6605450048189,Frank Stevens,Segment 4,"Rocha, Lambert and Madden",8553169.765409227,0.6,53.3,736.0,6.057789386309981,1002.0,13373.0,1072189.5663906222,1757.0,85737.0
2023,1381437745856,David Campbell,Segment 5,Dominguez Inc,646463.27849532,50.99803269555898,53.3,6.0,8.377530328250481,5.0,54.0,160282.6,1757.0,509.0
2022,4490476643287,Adam Chen,Segment 5,Martinez-Johnson,8512082.065905772,0.6,9961.864944505942,476.0,8.962240402769035,65.0,15778.0,3004111.9766063616,1757.0,14515.0
2023,6006401239357,Erica Clark,Segment 6,Malone-Rowe,2077064.329685956,35.20692144624698,53.3,595.0,7.384131356573862,614.0,20416.0,1585298.3341969182,1757.0,11255.0
2022,8318038429246,Christina Joseph,Segment 4,Sandoval-Rodriguez,7269628.411793,0.6,480.3380109671946,6.0,8.17222250359388,866.0,54.0,1215625.0653091487,90910.0,8878.0
2023,63270354945,Patricia Pollard,Segment 3,Parker PLC,3037215.226139752,54.5367568258274,1356.0833617345788,3764.0,6.257770864539701,5.0,1630.0,160282.6,1757.0,13412.0
2023,3796843850441,Lori Hernandez,Segment 4,Wilkinson Group,646463.27849532,0.6,53.3,6.0,5.483055367261675,5.0,1157.0,964519.1059754092,1757.0,509.0
2023,8011619589192,Heidi Houston,Segment 6,"Schwartz, Juarez and Little",10041787.594166782,48.131178016718295,662.7217404893145,415.0,6.938223929951975,5.0,20416.0,160282.6,23537.0,14356.0
2023,6318556952747,Chelsea Willis,Segment 6,Robinson PLC,646463.27849532,27.500186669626128,467.1778015052553,961.0,5.514824969897642,5.0,2187.0,2383010.334775027,1757.0,15957.0
2022,3857357355959,Karina Sullivan,Segment 6,Sanders Ltd,2129332.643677186,91.78878058870922,997.4411937838772,2793.0,5.441361695072917,5.0,1450.0,160282.6,1757.0,509.0
2023,8420136038050,Lori Johnson,Segment 5,"Gomez, Day and Barker",2431502.741017436,135.77323136957727,4985.47352774464,3247.0,6.1198212370748095,108.0,1338.0,1682649.019183415,29125.0,509.0
2023,7300438883729,Elizabeth Khan,Segment 5,"Lucas, Cunningham and Zimmerman",646463.27849532,0.6,53.3,775.0,6.342422891597908,139.0,1737.0,160282.6,1757.0,3686.0
2022,769472380521,Olivia Peterson,Segment 6,Gregory-Wood,9163226.356595896,77.30939243295327,53.3,1404.0,6.965818368671509,876.0,7667.0,160282.6,118620.0,15706.0
2022,8214209159175,Wendy Mitchell,Segment 4,"Barr, Griffith and Griffin",8686940.784619551,118.2580115223862,53.3,10152.0,4.379801268492043,375.0,54.0,3277146.1693308577,1757.0,509.0
2023,2723344590188,Jennifer Powell,Segment 6,Sharp-Carrillo,39317461.73705287,58.93400396787136,11311.583333333334,9768.0,5.07708735681019,5.0,1581.0,3546886.6426725574,18660.0,12040.0
2023,6408344474930,Victoria Wilson,Segment 4,Snyder Ltd,646463.27849532,30.85969200699084,1010.6806732647595,11841.0,4.554099165147728,81.0,1523.0,160282.6,1757.0,17839.0
2023,1041144370610,Michael Duncan,Segment 2,"Kelley, Ware and Rivera",1906504.723070936,3.409405352008278,53.3,6.0,6.3776479348245,1458.0,3627.0,1167960.6786804013,1757.0,34788.0
2022,5409239236016,Vincent Riley,Segment 4,George LLC,1275521.8656694707,70.94611164898598,4328.8367652261295,936.0,5.384616445450934,5.0,294.0,2661743.8048895225,1757.0,6257.0
2022,1142366690385,Kayla Tran,Segment 5,Young-Andrews,7354389.152487991,0.6,957.3251829441388,6.0,6.012242648983158,5.0,2075.0,3258635.191052097,25953.0,13213.0
2023,3846619762727,Joseph Campos,Segment 4,Baldwin LLC,646463.27849532,0.6,8315.819129624804,6.0,6.302675472445199,5.0,54.0,160282.6,1757.0,4657.0
2023,5400699628205,Christy Maldonado,Segment 5,"Rivers, Weiss and Jenkins",5495249.258722765,0.6,629.4281450874972,725.0,6.244207179864716,255.0,799.0,1065537.717472043,1757.0,12764.0
