year,distributor_id,distributor,segment,company,revenue,new_customers,repeat_customers,requests_for_quotes,months_purchased,contract_renewals,customer_retention,order_value,number_orders,employees,new_customers_impact,repeat_customers_impact,requests_for_quotes_impact,months_purchased_impact,contract_renewals_impact,customer_retention_impact,order_value_impact,number_orders_impact,employees_impact
2022,6322188967727,Christopher Arias,Segment 5,Nelson Inc,8097209.912056582,76.0392444134521,53.3,1042.0,8.962240402769035,5.0,71.0,160282.6,1757.0,4064.0,182955.33,-70995.83,74018.4,-276912.22,-1649957.2,-165119.97,-634889.4,-872597.6,-299497.9
2022,6526159282233,Kimberly Gomez,Segment 5,"Gray, Moran and Boyer",4074591.5481421473,0.6,2485.166797243767,424.0,5.432693527502527,5.0,2031.0,807835.0279515585,61804.0,16137.0,-1902000.1,577660.1,-299078.6,-425079.84,-1408078.4,-293673.66,584363.7,2888673.5,1601427.2
2023,9460601919254,Gina Elliott,Segment 5,Perez Inc,646463.27849532,0.6,53.3,6.0,6.672694151455464,5.0,4180.0,160282.6,1757.0,11071.0,-1049365.6,60637.57,-296917.78,38558.598,-1061336.0,-352129.2,-753678.06,-456343.16,14922.853
2022,3210414584233,Ian Clayton,Segment 5,Hughes-Fox,5874319.627251157,60.37569300619221,295.8691526978655,1015.0,7.250205980658688,58.0,54.0,160282.6,1757.0,6118.0,683205.94,-317517.0,226833.11,742203.7,-230221.12,-11285.298,-694033.0,-847961.2,-414736.94
2023,4428275864718,Jeffery Harris,Segment 5,Williams Ltd,646463.27849532,0.6,288.6625828531526,268.0,6.066655321337451,5.0,1016.0,2150485.5564326644,1757.0,5737.0,-1195895.6,-201152.52,-202861.66,12620.71,-1245912.0,-264261.7,868001.3,-456404.88,-476573.03
2023,8852179172048,Joshua Brown,Segment 6,Allen Ltd,775087.1811110857,40.85867996770311,54.5773226419492,6.0,6.037639624985707,127.0,1210.0,698763.3123732554,1757.0,3423.0,257049.17,10478.682,-333239.34,140074.34,-149927.8,-310606.34,-56139.926,-699697.7,-524917.44
2023,5858412107474,Bobby Robinson,Segment 2,Harper-Johnson,646463.27849532,0.6,53.3,112.0,6.279684898225756,5.0,1610.0,2575408.86294809,1757.0,509.0,-1039918.1,68441.414,-300220.12,-274816.44,-1311568.1,-105882.35,248292.45,-468171.25,-1107032.6
2023,9472940457724,Michael Shannon MD,Segment 5,"Jones, Berry and Bates",5612217.349573483,0.6,272.2368539621542,1387.0,6.015971680338165,3568.0,5095.0,160282.6,1757.0,45167.0,-963937.3,-142593.44,895073.2,152048.36,-217853.64,-635215.2,-939169.0,-517551.25,429163.72
2023,7277480599901,Dennis Charles,Segment 2,Mosley-Bailey,3348129.508335377,0.6,259.84972146460046,6.0,6.588853435143866,223.0,54.0,160282.6,13747.0,509.0,-1494545.4,-306890.47,-344053.34,-81255.35,367891.62,188545.98,-797229.0,204866.52,-931527.75
2022,3506401696202,Jeffrey Espinoza,Segment 5,Salinas-Burns,646463.27849532,0.6,316.0547149382065,600.0,8.820727323414385,5.0,290.0,160282.6,1757.0,1821.0,-982897.4,-172661.27,-253142.08,-149613.86,-1210575.9,38270.957,-663695.56,-649689.75,-835246.1
2023,9282492549026,William Stevens,Segment 5,"Gardner, Chavez and Rogers",646463.27849532,36.12721937602138,53.3,6.0,6.3340458216991165,5.0,54.0,160282.6,1757.0,7944.0,-250122.81,-6410.6553,-284420.84,-525823.44,-1697815.1,-7742.5923,-745001.8,-478990.9,243452.95
2023,1482348812115,Molly Green,Segment 5,Hall-Rivera,3114665.8075502072,0.6,2333.9025576577687,288.0,6.765547109136396,480.0,1266.0,1292094.6147130309,1757.0,7430.0,-2031556.4,576340.75,-466040.2,961206.75,853932.0,-182769.78,-68126.125,-782150.94,-649288.44
2022,9682865959061,Brian Hansen,Segment 5,"Bradley, Hayes and Tran",21426230.774332847,0.6,150.56331457118165,164.0,8.483192819111727,86.0,8218.0,16298551.973636812,1757.0,12598.0,-1619702.0,31470.842,-161196.48,-13497.484,-25630.73,2019572.5,7444415.0,-355822.56,769016.9
2023,1528936270049,Joseph Cooper,Segment 5,Steele and Sons,646463.27849532,61.374676566168745,1113.439860506845,554.0,6.160822266304275,5.0,1877.0,2198537.0856093834,31026.0,34750.0,19975.799,-197087.39,-223391.53,379800.47,-2042595.4,-298367.44,553010.1,923874.9,1193085.6
2022,2649085158831,Sarah Davis,Segment 4,"Snyder, Davis and Horn",3299183.4940865496,20.370675738616487,53.3,123.0,6.166681217765578,509.0,2756.0,160282.6,1757.0,7338.0,-1005371.6,193109.31,-560887.25,449517.84,684490.44,-537491.9,-779030.7,-649865.5,-426611.84
2023,4027459754120,Carol Davis,Segment 5,White LLC,973677.7523158938,79.2012864288434,637.5473257183039,507.0,6.8666685741488624,614.0,639.0,842271.3724962376,4736.0,9126.0,589159.8,205062.22,-486539.38,864651.56,677124.5,-221265.14,124169.29,-596525.25,-372633.34
2023,9996785653511,Jeffrey Castillo MD,Segment 5,Mann-Castillo,970114.0546131632,5.762785932778325,2789.356537409777,362.0,6.749465670968594,5.0,868.0,160282.6,74958.0,11406.0,-2054118.5,105863.22,-55333.113,247076.67,-1438163.6,-173447.89,-843415.2,2070245.9,-78507.164
2022,1566469941654,Amy Thornton,Segment 5,Rosales Group,646463.27849532,8.265714725423663,535.6374238459282,6.0,6.142521366388002,5.0,545.0,1231536.6331019255,1757.0,11128.0,-1202977.8,373102.62,-344115.28,332070.94,-1250630.6,-18051.217,25831.479,-456999.16,10504.527
2023,2351235167555,Keith Best,Segment 4,Dalton Ltd,3189165.774999577,218.49432453937328,437.8854859061312,3136.0,8.356237742558447,42.0,4476.0,4312234.442628527,1757.0,7576.0,2912208.5,-315487.97,-14142.085,-413544.5,-479478.2,-877501.25,1254637.6,-856214.6,-375995.56
2022,5400676640503,Steven Hicks,Segment 4,Ward-Gordon,47547774.57463592,43.49931243377014,53.3,388.0,7.554685769637997,64.0,54.0,1999234.634983242,1757.0,509.0,2031862.4,110900.13,134093.28,423272.47,-40212.32,385151.56,1267527.5,-572153.0,-886494.25
2022,4022570619471,Samantha Martinez,Segment 6,Conner PLC,646463.27849532,0.6,252.18389395656524,1633.0,5.429141472368316,219.0,54.0,2461692.359456864,1757.0,65036.0,-1169011.5,-122727.99,990488.1,27881.61,384586.7,102516.79,158372.22,-537468.2,1228443.4
2023,222387529923,Jillian Hamilton,Segment 4,"Jacobs, Schmitt and Weaver",2641225.677829805,0.6,1408.7924142082238,6.0,5.631557303084255,5.0,196.0,6726466.056177872,14352.0,509.0,-1486215.6,-453472.1,-2336.3025,-138962.11,-1284157.4,-232580.4,1980958.1,192673.73,-1471451.5
2023,619862223146,James Ellis,Segment 6,Cameron-Hudson,646463.27849532,0.6,53.3,6.0,6.3865877655866905,5.0,211.0,160282.6,1757.0,15299.0,-1236905.2,-50715.63,-339749.72,-635421.94,-1323189.5,11909.019,-841895.5,-557927.3,2189277.5
2023,5499293076376,Andrea Lewis,Segment 4,Robbins-Greer,646463.27849532,97.82274649465796,53.3,6.0,8.962240402769035,5.0,54.0,160282.6,1757.0,9622.0,1523998.2,-55407.074,-262938.44,-6884.208,-1464312.1,-337938.1,-858522.4,-837928.1,-140616.34
2023,9165725004601,Louis Webster,Segment 2,"Johnston, Clark and Freeman",646463.27849532,6.999073661418837,53.3,494.0,8.962240402769035,423.0,54.0,160282.6,20775.0,509.0,-1442941.4,52537.12,-430990.94,-74295.76,1092610.5,51067.164,-805906.94,-33772.977,-861883.1
2023,9653187251942,Emily Orr,Segment 4,"Bennett, Macdonald and Long",3608454.781793088,81.24384292137641,702.0017902267766,8504.0,6.590307554185396,5.0,54.0,160282.6,107400.0,10776.0,778857.3,-78827.14,397917.3,-563825.3,-2023005.6,-233498.12,-786553.5,2658376.2,-217224.2
2023,5423480802653,Catherine Lin,Segment 6,Armstrong and Sons,646463.27849532,0.6,1683.371673641796,1116.0,6.0121098462408655,398.0,4854.0,508442.9524389601,19960.0,10351.0,-2094582.1,-967467.44,292859.0,-329785.97,1248980.0,-661841.1,295347.06,-196639.42,-242425.75
2023,9250956771177,Mary George,Segment 4,Brown PLC,13894562.458666492,0.6,53.3,999.0,7.804422344069781,1463.0,20416.0,160282.6,1757.0,64430.0,-1156889.4,344628.88,100217.24,-21579.09,1438587.4,-182832.6,-988440.3,-800427.1,162529.05
2022,5632262658030,Denise Travis,Segment 4,Harris-Brown,646463.27849532,0.6,4429.787088241135,535.0,6.270909793762058,16.0,958.0,160282.6,1757.0,3384.0,-1484152.6,636506.2,-153174.12,-245160.3,-353777.0,-148668.31,-744357.75,-756494.1,-339781.66
2023,9203281704310,Kenneth Shields,Segment 5,Holland-Boyle,2116796.141320887,5.602807978018888,438.1256041344637,116.0,6.31272033950406,716.0,54.0,336367.96831771114,1757.0,509.0,-1412930.5,92230.45,-525470.94,-411194.16,1057570.8,87051.32,-323431.8,-674700.7,-1029275.8
2023,797678427436,David Smith,Segment 5,"Peterson, Ramos and Parker",5196510.41584022,234.02359129774447,102.968187792732,6.0,6.735834900537355,176.0,54.0,160282.6,26308.0,509.0,4549658.5,-907326.7,-732803.1,442720.62,776919.0,21384.15,-1369497.9,2086234.8,-419718.78
2023,5852150726249,James Rodriguez,Segment 6,Walker-Parks,4987253.6258891,41.564380608064894,53.3,230.0,5.98303384579824,44.0,1466.0,160282.6,1757.0,1403.0,538459.9,70271.72,-189382.08,346722.56,-426398.38,-222688.83,-520470.2,-554553.7,-964485.1
2023,6516362218211,Tracey Torres,Segment 4,Carpenter-Hogan,646463.27849532,46.78407339894076,53.3,273.0,8.45884000877819,82.0,54.0,160282.6,1757.0,10573.0,2759314.5,107559.85,-74475.46,-199821.8,-391407.9,145596.56,-805379.25,-694405.6,42860.062
2023,6414442416116,Sarah Deleon,Segment 5,"Patterson, Gibbs and Alexander",646463.27849532,0.6,722.188279164156,6.0,5.117635650017236,188.0,1674.0,160282.6,1757.0,8951.0,-1419683.6,17349.3,-511988.53,500327.5,-118288.34,-33066.67,-571287.94,-502869.75,-179978.62
2023,2444065231135,Dr. James Hoover,Segment 6,Zimmerman-Yang,646463.27849532,12.958047919626267,1234.9603660783025,728.0,8.962240402769035,5.0,54.0,160282.6,1757.0,1618.0,-1118661.4,180179.86,-522424.4,-196734.27,-1251145.8,14340.245,-684758.1,-602090.94,-789651.06
2023,7499390183104,Ashley Montes,Segment 4,Nolan Ltd,646463.27849532,0.6,1804.5211546556848,1247.0,6.376734501956772,5.0,2123.0,1284505.3041641454,1757.0,15604.0,-1628274.0,-751511.7,1495394.6,-462590.38,-1431210.0,-177220.44,74803.31,-546313.0,3109931.8
2022,9471212770813,Sandra Jones,Segment 5,Gomez-Obrien,22428770.3664985,207.01286012996297,1249.061637372092,981.0,5.2949318906709255,192.0,11955.0,1973514.032240903,27900.0,72473.0,4681142.5,115644.96,448939.8,411448.22,1208548.0,910241.8,156617.69,1234052.6,-367725.9
2023,9623200009263,Martin Huff,Segment 5,"Rose, Ward and Ross",6026818.462868736,37.069636435363606,751.4152030853384,6.0,6.230653628018384,5.0,54.0,160282.6,32170.0,509.0,-560768.2,-167206.6,-342070.28,-453233.1,-2027109.4,146100.36,-586964.4,844841.0,-875401.25
2022,5239137741677,Crystal Sanders,Segment 4,Miller Ltd,646463.27849532,49.541966047794986,53.3,573.0,8.6566187044226,243.0,2123.0,1401329.3357702438,1757.0,20731.0,790934.1,270897.44,-274614.75,-415171.16,1079177.1,-203482.83,393847.5,-1001697.1,749745.94
2022,3436290074532,Joel Griffin,Segment 4,"Wilson, Atkinson and Harris",646463.27849532,0.6,91.14161175604642,6.0,7.950162017438844,5.0,54.0,1598092.9710084533,1757.0,1658.0,-997572.6,-134178.73,-301684.1,-218642.16,-1266094.4,78714.73,61842.016,-536214.5,-858462.2
2023,7824027413741,Sylvia Hayes,Segment 3,Stark-Rich,646463.27849532,64.46144384374566,395.2825570503754,235.0,6.328005382782203,257.0,7665.0,160282.6,23932.0,14367.0,276241.88,-146700.86,-198713.86,-569250.0,1228368.0,170378.56,-907057.1,980997.9,527304.3
2023,2045418893880,Paula Sheppard,Segment 6,"Rose, Smith and Kirk",646463.27849532,20.178039017172296,623.8546956068578,1303.0,8.023083958823205,5.0,1640.0,160282.6,1757.0,8722.0,-1164088.6,155289.42,253559.88,-399911.8,-1295878.2,56167.61,-702129.5,-583791.7,-117408.54
2023,8382547153169,Megan Murillo,Segment 6,Shaw-Wilson,646463.27849532,3.11632075795076,53.3,1228.0,6.363554994638507,296.0,54.0,1228950.4431289935,1757.0,3944.0,-1990332.0,101895.9,1748258.8,-491754.4,2316774.2,307527.12,67163.48,-708571.56,-669993.3
2022,1631266905229,Jessica Casey MD,Segment 5,Garcia Group,12180956.85413231,0.6,1318.157322658653,1153.0,5.301756532840272,186.0,7145.0,4929124.53387273,1757.0,3925.0,-1992424.1,-208009.47,489248.0,285774.72,-135376.56,2355741.5,3947823.2,-523918.16,-1105842.6
2023,3039351186122,Mr. Danny Gonzales,Segment 4,Duncan-Price,3553115.825611692,52.58069405756599,219.0484715114094,558.0,6.356418807376577,91.0,710.0,160282.6,1757.0,9823.0,967397.0,-295959.78,-130222.58,-452954.1,-194784.81,-142320.72,-750695.5,-757840.8,-22494.004
2022,1397923466662,Jocelyn Hall,Segment 4,Campbell-Benson,646463.27849532,0.6,639.2046698405509,6.0,6.292513442907264,5.0,3624.0,3182584.5590423,1757.0,16106.0,-1061356.4,68455.47,-494624.06,-362055.22,-1422024.1,-524247.47,554300.1,-452256.2,1126985.4
2023,7407230387674,Larry Lawrence,Segment 5,Porter Inc,2662317.421231863,84.87440140813321,1225.4980430564738,493.0,6.223518165866538,5.0,2135.0,1026568.9425290156,1757.0,12043.0,774275.94,114555.7,-437069.56,-376886.66,-1495856.0,-82565.91,-88624.18,-696489.9,654393.5
2022,7413803174510,John Hawkins,Segment 4,Rodriguez-Quinn,1057936.255231999,0.6,1058.6524722412078,6.0,8.962240402769035,5.0,54.0,160282.6,1757.0,9447.0,-1177307.5,-84618.81,-142312.66,-123014.16,-1091596.9,-40547.457,-761156.3,-569280.6,-187254.97
2023,8227908845669,Dana Alvarez,Segment 3,Johnson-Hoffman,646463.27849532,0.6,100.43401843282264,241.0,7.81032984995499,5.0,54.0,1434588.1553162588,1757.0,509.0,-1065301.0,-156042.27,-220572.5,-67266.06,-1263812.8,80182.945,838954.8,-568898.7,-924407.94
2022,8092108638294,Andrea Adkins,Segment 5,Briggs-Gonzalez,7657442.02078866,39.74873369735294,1084.905918530941,1115.0,8.084553414176396,373.0,7408.0,160282.6,22517.0,15387.0,698778.4,-230885.98,234899.11,-387840.4,3022210.0,-9551.336,-826768.3,188225.6,2884638.2
2023,6786120268394,Theodore Ruiz,Segment 4,Bowman-Duncan,17451370.49687998,67.34133134912952,1410.9385625704374,6.0,6.170124620530928,158.0,4611.0,160282.6,1757.0,16366.0,257055.52,-307616.94,-214968.64,-9190.252,191166.12,-620159.2,-889553.0,-799981.2,879220.3
2023,6931891177714,Christina Everett,Segment 4,"Cox, Lopez and Bishop",18885656.41313919,63.864599900152186,53.3,231.0,5.9957535801866,774.0,1635.0,1503837.4359422904,1757.0,509.0,184418.27,69675.35,-336283.06,3215.765,1363430.1,-182977.88,75890.38,-798870.56,-1384206.1
2022,1192842046038,Judith Tanner,Segment 3,"Maldonado, Valdez and Fowler",4977129.760603435,86.00750233400092,127.74720141304437,875.0,5.166347348410806,5.0,54.0,633045.5493095124,1757.0,9061.0,776815.2,-174122.4,-429742.66,111642.625,-1576569.6,-67581.22,50754.414,-804770.94,-236001.02
2022,9063641705377,Kathleen Chambers,Segment 6,"Padilla, Ramos and Brown",646463.27849532,135.7319280654252,4821.415519859241,845.0,7.413948941862936,93.0,54.0,160282.6,1757.0,509.0,2244471.0,989562.9,-559026.7,941443.94,-156948.16,-133485.9,-940279.0,-1057119.9,-822001.5
2022,6606832260014,Scott Wright,Segment 6,Curtis and Sons,3518619.9351932826,23.32772884460492,219.1015030330236,6.0,6.113514400318744,5.0,16242.0,488216.0288001224,1757.0,3474.0,-1273442.2,-189924.67,-197218.75,-127011.89,-1255123.4,-4681.521,8995.914,-553466.6,-419579.88
2023,2860576268000,Sabrina Atkinson,Segment 3,Beasley-Phillips,3300125.35487131,0.6,633.8293552490575,6.0,6.698243246215508,252.0,2190.0,2656719.377542778,1757.0,10857.0,-1661319.1,186999.61,-346484.2,162088.92,829169.5,-311152.66,172298.12,-549228.25,-102726.11
2022,1411590609785,Lisa West,Segment 2,"Singh, West and Wall",7561052.476809228,52.588353193245744,71.2554003493475,1138.0,6.0028112777905696,331.0,5157.0,1267581.3991045037,11783.0,13406.0,911219.4,163971.97,342926.97,-71628.02,1358170.5,-785809.1,-2519.7358,-86231.41,351075.25
2022,2765328161342,Christian Sanchez,Segment 5,"Wilson, Austin and Norman",646463.27849532,0.6,163.55414160677412,6.0,8.902108023765006,708.0,54.0,2256787.2518537,13210.0,74919.0,-1385289.0,-263272.97,-580444.94,-481429.28,974267.75,-12339.644,916725.3,86844.93,-297290.3
2022,5266817047217,Clayton Henry,Segment 4,Hall-Duffy,41524753.43580036,65.53835068902609,53.3,8576.0,6.001929263241047,2483.0,2099.0,5512733.865733843,21332.0,16050.0,93330.26,551284.4,748070.06,-466044.7,25964.535,-524850.9,4720864.5,-125772.125,2316174.0
2022,6099947520300,Teresa Larson,Segment 6,"Johnson, Terry and Stanton",2113270.052069807,69.79470429034306,229.91466934135428,3444.0,6.150274631849143,153.0,54.0,160282.6,23677.0,2898.0,379043.72,-332117.2,745953.44,37731.887,-86016.695,17985.441,-589878.0,825828.3,-535966.75
2022,6688846041803,Sandy Bruce,Segment 5,"Hanna, Ray and Wilson",646463.27849532,213.2785625338524,53.3,6.0,7.682628802845062,5.0,54.0,160282.6,1757.0,7510.0,2524311.8,-393239.97,-351160.2,-162519.11,-1819985.9,-248786.98,-939190.5,-848566.44,-228040.94
2023,8550901228918,Nicole Wells,Segment 2,Chang LLC,3567531.541007837,1.2418728376000203,975.6196051966186,1244.0,6.027532853514278,359.0,1956.0,2766862.667409378,1757.0,5786.0,-2166295.8,157873.25,1726887.8,68928.8,1605278.5,-334284.28,15829.631,-592417.75,-590323.4
2023,6432773750181,Donna Jones,Segment 1,Monroe-Wolfe,8562335.670853633,85.5660063079784,11311.583333333334,1264.0,6.342043064901692,162.0,54.0,160282.6,1757.0,2036.0,1377090.5,18590.576,537677.94,-105770.99,195875.9,-18959.016,-856414.94,-1041397.25,-781078.2
2023,7120866449843,David Buchanan,Segment 4,Singh PLC,1950824.139384538,187.06504306097293,53.3,3094.0,5.720766672451868,188.0,6996.0,160282.6,1757.0,78126.0,3263491.0,307581.6,557532.2,334065.47,714850.25,976873.6,-1212161.4,-829379.9,185105.88
2023,4394619534046,Kenneth Scott,Segment 5,Dean-Benton,646463.27849532,7.038259479229886,2182.053782684765,6.0,7.923333585579196,5.0,11212.0,160282.6,1757.0,7382.0,-1378348.4,222292.84,-190966.9,-203862.88,-1005889.94,572118.1,-773530.1,-591898.6,-382744.72
2022,541590515760,Mary Harrison,Segment 4,Franklin-Evans,36937113.824705705,219.93449132950136,1070.9940241849854,1122.0,5.654396929488629,5.0,9656.0,160282.6,71164.0,15304.0,8230439.0,944962.1,1171879.6,1030162.4,-1751039.9,1205227.4,-803512.1,4977308.5,3291032.5
2022,9596844271924,Thomas Gallegos,Segment 6,Johnson-Trujillo,646463.27849532,17.835921996528697,220.41680870277924,709.0,6.187783358997048,135.0,1553.0,160282.6,1757.0,9917.0,-1364066.9,-235412.38,-318885.88,137963.95,37800.0,23555.047,-759244.7,-638514.6,-93856.07
2023,6630065380621,Michael Prince,Segment 6,Waller PLC,2749649.524343925,44.33750444719031,1484.7846633626302,1041.0,6.088276677203088,5.0,1644.0,9342053.288613724,32840.0,15802.0,259260.36,-1174163.8,38749.64,-559922.94,-1994382.9,-1100149.5,2811846.5,-24057.121,2170893.5
2022,8505391623729,Zachary Schmidt,Segment 5,Glass-Robinson,2651050.193036278,0.6,1811.86616547749,6.0,6.115961995371796,235.0,8529.0,9723933.498721594,8913.0,14110.0,-2008198.0,-1253942.1,-85822.88,-364704.84,-79678.19,775170.94,6090647.0,-586132.8,298245.5
2022,2730892464274,Kelly Nguyen,Segment 4,Rush-Koch,1846268.915555532,0.6,53.3,480.0,7.3034590044425265,339.0,162.0,2575026.3622230696,1757.0,509.0,-1675169.4,30831.434,-437731.6,605067.5,948543.1,28386.459,253429.19,-706231.25,-1162918.8
2022,2777878750204,Michael Crawford,Segment 6,"Lynch, Carroll and Williams",12120800.149000823,9.912281250206805,53.3,4367.0,6.973840139892362,371.0,54.0,160282.6,1757.0,509.0,-1490349.6,158635.1,1365646.5,769513.75,2517673.8,-33794.93,-613425.56,-728916.5,-995235.2
2022,8044804794729,Amy Pacheco,Segment 6,Warren Ltd,646463.27849532,297.23339861311234,53.3,138.0,6.272009547174383,5.0,19632.0,1213558.0001242752,1757.0,17302.0,1549186.8,-282411.8,-840349.2,-512880.56,-1888206.9,-334032.2,479353.1,-938005.94,1040193.1
2022,2570718925912,Donna Payne,Segment 4,Parks-Garrett,12728479.174705371,0.6,2594.305932478168,101.0,6.183637490192968,5.0,689.0,2761704.381396072,1757.0,8748.0,-1318858.2,575214.7,-230204.86,69532.46,-1152491.9,-220597.98,217016.08,-598931.56,-111675.78
2022,1146132020109,Daniel Dawson,Segment 4,Smith Group,2536722.611369877,0.6,53.3,309.0,6.211790937092632,161.0,904.0,3160101.2792185303,1757.0,509.0,-1435787.9,61067.81,-270835.28,-250928.19,-14277.328,-309388.53,761735.06,-584874.9,-1155779.6
2022,273033816690,Matthew Peters,Segment 5,"Jones, Dunn and Gonzales",646463.27849532,0.6,113.56345435469518,6.0,7.49827958571181,7.0,54.0,1167139.1563621687,1757.0,509.0,-1220074.9,-209194.66,-313405.97,182794.75,-990729.6,112087.32,121521.12,-504127.75,-942085.56
2022,3276823948882,Stephanie Ochoa,Segment 4,Hoffman and Sons,3479664.24323689,63.48561484386096,2606.2404742996914,6.0,7.807643321834741,5.0,54.0,160282.6,35095.0,13014.0,468533.16,1038051.5,-395085.75,-15399.536,-1854655.4,-88077.586,-790448.0,1152468.4,311724.56
2023,2780628977301,Russell Davis,Segment 6,Lopez LLC,756785.7209025486,80.05301206064918,1873.4842798649145,6.0,6.566761670887393,5.0,54.0,160282.6,46326.0,509.0,707550.06,-241249.34,-299799.1,-344467.94,-2293195.0,-199454.22,-713699.56,2589789.8,-670421.25
2023,9505754193066,Ashley Bowman,Segment 5,"Wilkerson, Murray and Green",3871006.793116016,66.88757020806072,1986.824973001112,6.0,5.060907064823415,236.0,8438.0,160282.6,45181.0,9493.0,638627.44,-781819.75,-639288.6,906110.6,393206.75,399066.3,-598983.25,3610249.8,-206597.22
2022,6499323337513,Chad Cabrera,Segment 3,Hill Ltd,5264560.995689676,24.954265884512854,1102.2072375122386,6.0,5.533743667055635,5.0,2043.0,871371.3674854124,1757.0,12213.0,-957031.6,-49880.008,-254398.52,31833.924,-1011302.0,-198022.89,-43177.824,-528007.94,561720.6
2022,3236106636059,Amanda Matthews,Segment 5,Hughes-Murphy,16943046.9517031,8.303257828603492,53.3,6.0,8.799825500915867,36.0,54.0,160282.6,14925.0,3082.0,-1257923.2,15378.206,-298481.8,-62107.133,-203222.48,19180.393,-782279.75,60516.55,-243860.39
2022,6772505373548,Brittany Lee,Segment 6,Rodriguez Inc,1230642.1393040586,223.94702829493136,53.3,766.0,8.647938458164905,69.0,1865.0,267335.3786650746,1757.0,54866.0,2956712.8,-469810.7,-1076827.1,-901345.0,-524210.2,236807.33,-172994.22,-1048094.4,-849092.5
2022,2842558080626,Natalie Henry,Segment 3,Francis Ltd,13333679.654554617,38.045667739660175,761.5355855895124,1198.0,6.0089416878055175,143.0,6696.0,1233501.246437953,1757.0,14122.0,-514239.47,37214.977,1284149.2,211957.33,94116.22,918963.4,-33577.62,-643260.1,499675.84
2023,1558180436489,Kathy Long,Segment 6,"Robinson, Alvarez and Rodriguez",1561323.401184182,0.6,53.3,6.0,6.275368294506997,5.0,891.0,1407028.416187298,26126.0,5326.0,-1310633.8,124770.49,-413835.6,-403605.94,-1543665.4,-244840.81,280333.88,1822637.0,-449616.25
2022,9158589304536,Julie Dickerson,Segment 5,"Wise, Love and Casey",7831523.4878363265,174.406537569678,659.0309184102199,56.0,8.430573708144918,5.0,54.0,160282.6,1757.0,14986.0,1249831.8,223192.7,-241050.94,-607840.44,-1866772.5,-160138.9,-967082.2,-854299.8,1270341.5
2022,7610428748724,Ashley Leblanc,Segment 3,"Freeman, Mercado and Yates",5601519.790450796,144.59834941826497,659.3370467613574,1166.0,5.9838381409037495,469.0,17325.0,160282.6,1757.0,9829.0,1766642.8,720648.9,1190621.9,529235.1,1457743.6,564415.3,-1030747.6,-1050383.9,-248196.73
2023,6967212872297,Roger Andrews,Segment 5,Morris-Fields,646463.27849532,100.25201709921669,53.3,1006.0,7.158450478208815,85.0,54.0,160282.6,1757.0,509.0,866932.5,-195314.55,90546.56,653820.7,-244016.06,-238270.86,-841240.6,-914822.0,-1066042.0
2022,427828173851,Darius Li,Segment 5,Baldwin PLC,10752361.577832349,0.6,577.2698940864293,346.0,8.962240402769035,5.0,16413.0,2820365.661277406,1757.0,10605.0,-1248984.1,60700.43,-179128.22,-258337.27,-1120029.1,47898.723,320090.44,-569927.0,246909.61
2023,875010992474,Allen Trevino,Segment 5,Wright-Henson,2024947.856983236,28.760796856260537,53.3,207.0,6.22562953673005,243.0,2013.0,160282.6,1757.0,12790.0,-491647.5,134494.56,-254640.67,-379952.7,778245.06,-190898.69,-833736.5,-612002.44,212921.19
2023,651670461853,Elizabeth Mcgrath,Segment 6,"Page, Brandt and Carter",646463.27849532,0.6,53.3,6.0,6.345713899614318,100.0,54.0,160282.6,1757.0,509.0,-1296297.0,-82685.77,-258020.5,-436890.84,-81959.67,53794.793,-849539.5,-543860.56,-935693.25
2023,6699870971691,Amanda Zuniga,Segment 6,Morales-Burgess,646463.27849532,20.446610877821968,53.3,6.0,6.356603499932083,5.0,54.0,160282.6,292613.0,13085.0,-1578053.1,172113.17,-304460.06,-1007543.56,-1482522.9,63332.055,-749845.9,2800515.2,470128.62
2022,702341198711,Patrick Day,Segment 5,Williams Group,3001391.196550285,122.25896107998986,1001.6539741235724,11841.0,6.281804100278172,200.0,7973.0,2342084.8305972666,1757.0,9982.0,3716574.0,-101336.15,-889405.5,-570852.1,154273.62,1624903.5,311252.47,-733845.44,-284319.25
2023,3444417206070,Alicia Barrett,Segment 4,"Thornton, Sellers and Harris",646463.27849532,0.6,2050.6074585455985,6.0,8.32281978113825,5.0,54.0,160282.6,18067.0,12104.0,-1195069.9,-574044.44,-236198.98,-251675.45,-1161412.0,-100072.13,-754144.25,51521.07,406579.78
2022,1169439184848,Dana Powers,Segment 2,"Lee, Campbell and Miranda",13755298.213240352,0.6,496.0699287402383,6.0,6.803794802327587,320.0,362.0,160282.6,1757.0,13276.0,-1681501.2,804713.1,-472513.16,837044.6,1189196.5,252002.77,-770027.3,-577329.94,390769.56
2022,7319862998510,Theresa Rivera,Segment 2,"Gomez, Wells and Cardenas",1343994.0560558531,0.6,53.3,1057.0,7.255569803403991,564.0,382.0,194024.4537130232,1757.0,3414.0,-1556981.8,43092.727,313682.2,655081.5,810385.3,6866.089,-446070.72,-820947.75,-458930.03
2022,7411662901315,Mark Walker,Segment 5,Taylor-Nguyen,16821772.508502424,0.6,1362.167128202965,1114.0,6.247165526087255,337.0,1931.0,2924632.10782767,1757.0,14606.0,-1911989.5,-190668.86,283450.8,-74823.516,1055383.1,-103584.17,358691.53,-609939.25,974362.06
