distributor_id,distributor,segment,company,new_customers_impact,repeat_customers_impact,requests_for_quotes_impact,months_purchased_impact,contract_renewals_impact,customer_retention_impact,order_value_impact,number_orders_impact,employees_impact,revenue_2022,revenue_2023,new_customers_impact_scaled,repeat_customers_impact_scaled,requests_for_quotes_impact_scaled,months_purchased_impact_scaled,contract_renewals_impact_scaled,customer_retention_impact_scaled,order_value_impact_scaled,number_orders_impact_scaled,employees_impact_scaled
8908909894626,Jasmine Martin,Segment 5,Pearson-Vance,,,,,,,,,,,,,,,,,,,,
2645204305872,Brittany Hudson,Segment 6,"Jones, Yang and Martin",,,,,,,,,,,,,,,,,,,,
212965148295,Erika Hall MD,Segment 6,Padilla-Wilson,,,,,,,,,,,,,,,,,,,,
1026681892337,Kelly Garrison,Segment 6,Moore and Sons,,,,,,,,,,,,,,,,,,,,
44521168412,Matthew Thompson,Segment 3,"Griffin, Mitchell and Pineda",,,,,,,,,,,,,,,,,,,,
5241320311611,Melissa Alvarez,Segment 4,"Glover, Gonzales and Thomas",,,,,,,,,,,,,,,,,,,,
7473836728319,Brian Johnson,Segment 6,Mendoza Ltd,,,,,,,,,,,,,,,,,,,,
3786629472868,Brianna Alvarez,Segment 6,Davidson Inc,,,,,,,,,,,,,,,,,,,,
7183380793922,Jamie Stanley,Segment 5,Cohen-Kaufman,,,,,,,,,,,,,,,,,,,,
917423862071,Elizabeth Kelley,Segment 6,Nolan-Hobbs,,,,,,,,,,,,,,,,,,,,
5731826103129,Charles Hunter,Segment 4,"Yoder, Walters and Martinez",,,,,,,,,,,,,,,,,,,,
5740901458108,Sarah Nicholson,Segment 2,Taylor and Sons,,,,,,,,,,,,,,,,,,,,
6899161707293,Vincent Glass,Segment 4,"Brooks, Hudson and Smith",,,,,,,,,,,,,,,,,,,,
3379034608504,Gabrielle Andersen,Segment 4,Proctor LLC,,,,,,,,,,,,,,,,,,,,
1813086456642,Andrew Adams,Segment 6,Stone PLC,,,,,,,,,,,,,,,,,,,,
2954069446669,Angela Murphy DDS,Segment 3,"Li, Orozco and Sanchez",,,,,,,,,,,,,,,,,,,,
7097488020791,Julian Stein,Segment 6,Escobar-Ramos,,,,,,,,,,,,,,,,,,,,
2430157291347,Paul Sparks,Segment 6,"Crawford, Moore and Garcia",,,,,,,,,,,,,,,,,,,,
8542768235208,Christina Johnson,Segment 3,"King, Phillips and Santiago",,,,,,,,,,,,,,,,,,,,
7197890819379,William Tyler,Segment 5,"Lowe, Torres and Stephens",,,,,,,,,,,,,,,,,,,,
2101334950110,Brenda Peterson,Segment 6,"Hernandez, Snow and Haas",,,,,,,,,,,,,,,,,,,,
1374271444306,Joseph Leonard,Segment 3,"Garner, Taylor and Wiley",,,,,,,,,,,,,,,,,,,,
638611143023,Kelly Craig,Segment 6,"Conway, Rodriguez and Soto",,,,,,,,,,,,,,,,,,,,
9272991866014,Nathaniel Crosby,Segment 4,"Warner, Harvey and Proctor",,,,,,,,,,,,,,,,,,,,
4554447151406,Susan Jones,Segment 5,Walker-Wallace,,,,,,,,,,,,,,,,,,,,
9470094210714,Jon Robbins,Segment 4,Shepherd Ltd,,,,,,,,,,,,,,,,,,,,
498082466751,Elizabeth Alvarez,Segment 1,Paul-Lambert,,,,,,,,,,,,,,,,,,,,
6328407801957,Kristin Oconnell,Segment 4,Bradford-Riley,,,,,,,,,,,,,,,,,,,,
6526744643173,Brandon Lowery,Segment 1,"Warren, Nelson and Vang",,,,,,,,,,,,,,,,,,,,
1512526669955,Karen Wells,Segment 4,"Higgins, Harris and Burton",,,,,,,,,,,,,,,,,,,,
8074195994569,Mark Leonard,Segment 2,Stephenson and Sons,,,,,,,,,,,,,,,,,,,,
5723717364825,Donald Brock,Segment 6,Tucker-Hill,,,,,,,,,,,,,,,,,,,,
351924904548,Alice Bray,Segment 2,Jones-Sandoval,,,,,,,,,,,,,,,,,,,,
2140413927124,Kenneth Miller MD,Segment 5,Wade-Wallace,,,,,,,,,,,,,,,,,,,,
8962145902415,Wendy Cain,Segment 4,"Butler, Silva and Ruiz",,,,,,,,,,,,,,,,,,,,
2840798249186,Susan Moss,Segment 4,Rodriguez and Sons,,,,,,,,,,,,,,,,,,,,
1826366121185,Karen Stanley,Segment 1,Buck-Riddle,,,,,,,,,,,,,,,,,,,,
7014711793529,Julia Flynn,Segment 3,"Goodman, Garrett and Hudson",,,,,,,,,,,,,,,,,,,,
842185931232,Kenneth Brown,Segment 4,Gilmore and Sons,,,,,,,,,,,,,,,,,,,,
1267075543583,Albert Reyes,Segment 6,"Miller, Quinn and Dorsey",,,,,,,,,,,,,,,,,,,,
1674469706866,Ryan Snow,Segment 5,Jones Ltd,,,,,,,,,,,,,,,,,,,,
2799308417662,Justin Johnson,Segment 3,Woodard Group,,,,,,,,,,,,,,,,,,,,
6295154396763,Rebekah Underwood,Segment 4,Price PLC,,,,,,,,,,,,,,,,,,,,
9620902780780,Nicole Nash,Segment 4,Smith-Stephenson,,,,,,,,,,,,,,,,,,,,
8250151753139,Cole Thompson,Segment 4,Wallace-Hernandez,,,,,,,,,,,,,,,,,,,,
6566202880818,Jacob Lambert,Segment 6,"Chase, Phelps and Andrade",,,,,,,,,,,,,,,,,,,,
4659520734986,Lisa Dennis,Segment 4,King-Elliott,,,,,,,,,,,,,,,,,,,,
4607989670833,Jason Clay,Segment 4,Bowman-Patel,,,,,,,,,,,,,,,,,,,,
5076348241288,Karen Garcia,Segment 5,Wright-Wilson,,,,,,,,,,,,,,,,,,,,
2437492645026,Natalie Wright,Segment 5,Johnson-Evans,,,,,,,,,,,,,,,,,,,,
4287049140836,Jasmine Boyd,Segment 6,Parks-King,,,,,,,,,,,,,,,,,,,,
6957035459898,Francisco Hunter,Segment 4,Martinez-Luna,,,,,,,,,,,,,,,,,,,,
9311823275379,David Bryan,Segment 5,"Thomas, Mitchell and Johnson",,,,,,,,,,,,,,,,,,,,
3085832167302,Joshua Hill,Segment 6,Daniels Group,,,,,,,,,,,,,,,,,,,,
5421018896242,Jodi Freeman,Segment 5,"Hughes, Anderson and Sims",,,,,,,,,,,,,,,,,,,,
9006510956661,Douglas Ramos,Segment 6,"Wilson, Duncan and Thomas",,,,,,,,,,,,,,,,,,,,
4572045978492,Courtney Clayton,Segment 5,"Neal, Bradley and Chavez",,,,,,,,,,,,,,,,,,,,
7310161860652,Rachel Nelson,Segment 6,Turner and Sons,,,,,,,,,,,,,,,,,,,,
7532875707591,Robert Benjamin,Segment 5,Long-Allen,,,,,,,,,,,,,,,,,,,,
2241575873790,Suzanne Lee,Segment 4,Fleming-Rice,,,,,,,,,,,,,,,,,,,,
6380153566245,Brandi Sims,Segment 2,"Austin, Dodson and Carlson",,,,,,,,,,,,,,,,,,,,
7071262517110,Heather Colon,Segment 5,"Chandler, Mack and Cooley",,,,,,,,,,,,,,,,,,,,
4167110582928,John Hernandez,Segment 3,"Baker, Bryant and Brown",,,,,,,,,,,,,,,,,,,,
637030302875,Bradley Blake,Segment 5,"Henson, Bailey and Johnson",,,,,,,,,,,,,,,,,,,,
8695487862139,Sean Phillips,Segment 5,Koch LLC,,,,,,,,,,,,,,,,,,,,
3937778816083,Dorothy Wilson,Segment 5,Garcia LLC,,,,,,,,,,,,,,,,,,,,
2775949755318,Cassandra Martin,Segment 2,Flores-Jones,,,,,,,,,,,,,,,,,,,,
1508981160670,Marcia Martin,Segment 6,Walker-Walsh,,,,,,,,,,,,,,,,,,,,
5514288458026,Mark Alvarez,Segment 5,"Guerra, Miller and Green",,,,,,,,,,,,,,,,,,,,
7671583822841,Samantha Meyer,Segment 3,"Hamilton, Hoffman and Fuentes",,,,,,,,,,,,,,,,,,,,
5569085500836,Mathew Edwards,Segment 5,"Johnson, Roberts and Gilbert",,,,,,,,,,,,,,,,,,,,
9570644734445,Christine Abbott,Segment 4,"Yoder, Gill and Long",,,,,,,,,,,,,,,,,,,,
3562109548519,Julia Gray,Segment 2,"Collins, Lowe and White",,,,,,,,,,,,,,,,,,,,
6835051185765,Joshua Wong,Segment 5,Lewis-Brown,,,,,,,,,,,,,,,,,,,,
2638312179589,Phillip Leon,Segment 5,Rogers-Burgess,,,,,,,,,,,,,,,,,,,,
6037248943510,Ashley Clark,Segment 5,Perry-Flores,,,,,,,,,,,,,,,,,,,,
1025198730330,Keith Martin,Segment 5,Dougherty Ltd,,,,,,,,,,,,,,,,,,,,
9935433279000,Danny Hunt,Segment 5,Buck LLC,,,,,,,,,,,,,,,,,,,,
6627557883258,Gabriel Jones,Segment 3,"Holmes, Beasley and Glenn",,,,,,,,,,,,,,,,,,,,
9625949197799,Samantha Mcintyre,Segment 5,"Pierce, Jacobs and Walsh",,,,,,,,,,,,,,,,,,,,
1479380442400,Jessica Garcia,Segment 4,Page Ltd,,,,,,,,,,,,,,,,,,,,
2340520939212,Daniel Evans,Segment 4,Lutz-Robinson,,,,,,,,,,,,,,,,,,,,
5214135391178,John Beck,Segment 3,Maxwell PLC,,,,,,,,,,,,,,,,,,,,
3744101169620,Matthew Marks,Segment 1,Lewis Ltd,,,,,,,,,,,,,,,,,,,,
4871739415979,Jessica Escobar,Segment 5,Valenzuela LLC,,,,,,,,,,,,,,,,,,,,
9660245268651,Carrie Hutchinson,Segment 5,Cobb PLC,,,,,,,,,,,,,,,,,,,,
5462994442641,Kevin Swanson,Segment 5,"Jenkins, Glover and Silva",,,,,,,,,,,,,,,,,,,,
185209065354,Raymond Coleman,Segment 6,Murphy PLC,,,,,,,,,,,,,,,,,,,,
368549316366,Jay Hardy,Segment 6,"Smith, Smith and Williams",,,,,,,,,,,,,,,,,,,,
2146997109215,Kayla Smith,Segment 4,Martin-Fletcher,,,,,,,,,,,,,,,,,,,,
9790972597257,Brett Ware,Segment 4,"Davis, Lawrence and Bartlett",,,,,,,,,,,,,,,,,,,,
9430440362757,Micheal Martinez,Segment 5,Spears-Mason,,,,,,,,,,,,,,,,,,,,
8379642008357,John Chapman,Segment 4,Martin Group,,,,,,,,,,,,,,,,,,,,
4011616300862,Katie Mays,Segment 6,"Ramos, Adams and Cox",,,,,,,,,,,,,,,,,,,,
9299349012497,Angela Smith,Segment 4,Duncan-Delgado,,,,,,,,,,,,,,,,,,,,
2291293869896,Jeremy Rodriguez,Segment 3,Moore Inc,,,,,,,,,,,,,,,,,,,,
1425349219590,William Gonzalez,Segment 4,Huang Inc,,,,,,,,,,,,,,,,,,,,
1814966247886,Donna Garcia,Segment 3,Bowen-Hopkins,,,,,,,,,,,,,,,,,,,,
1309304715849,Andrea Thomas,Segment 1,Harris LLC,,,,,,,,,,,,,,,,,,,,
5774907313253,Nicole Holden,Segment 3,Jennings Inc,,,,,,,,,,,,,,,,,,,,
4224534152776,Michael Hess,Segment 4,"Gray, Thompson and Lee",,,,,,,,,,,,,,,,,,,,
3469121241650,Theresa Gallagher,Segment 6,Brown-Barnett,,,,,,,,,,,,,,,,,,,,
527086215383,Christopher Smith,Segment 5,Williams LLC,,,,,,,,,,,,,,,,,,,,
6412513147075,Kendra Allen,Segment 5,Chavez Inc,,,,,,,,,,,,,,,,,,,,
5555483303278,Steven Palmer,Segment 1,"Higgins, Anderson and Hughes",,,,,,,,,,,,,,,,,,,,
3112434179997,Alyssa Alvarez,Segment 5,Alexander Inc,,,,,,,,,,,,,,,,,,,,
3779736293136,Jamie Stone,Segment 4,Brown LLC,,,,,,,,,,,,,,,,,,,,
5566010169014,Jason Williams,Segment 6,Robertson-Diaz,,,,,,,,,,,,,,,,,,,,
4581540831652,Daniel Graves,Segment 5,Calderon Inc,,,,,,,,,,,,,,,,,,,,
6675659854430,Louis Baker,Segment 2,"Yoder, Hill and Williams",,,,,,,,,,,,,,,,,,,,
4046551495953,Debbie Hobbs,Segment 5,"Jones, Tran and Smith",,,,,,,,,,,,,,,,,,,,
7267169040961,Isaac Walter,Segment 5,Allen-Collier,,,,,,,,,,,,,,,,,,,,
2935891128978,Matthew Cole,Segment 5,"Berg, Walker and Roberts",,,,,,,,,,,,,,,,,,,,
6746290014740,Anthony Rodriguez,Segment 5,Martinez Inc,,,,,,,,,,,,,,,,,,,,
8113921351655,Matthew Ramirez,Segment 5,"White, Koch and Brewer",,,,,,,,,,,,,,,,,,,,
2322247204019,Ronald Chaney,Segment 5,Taylor PLC,,,,,,,,,,,,,,,,,,,,
7540564868799,Lisa Myers,Segment 1,"Thompson, Taylor and Thomas",,,,,,,,,,,,,,,,,,,,
3010745706416,Caleb Joseph,Segment 4,Baldwin Ltd,,,,,,,,,,,,,,,,,,,,
4696680318557,Steven Cobb,Segment 5,Pace Ltd,,,,,,,,,,,,,,,,,,,,
9614220466914,Penny Jones,Segment 4,Marquez-Ayala,,,,,,,,,,,,,,,,,,,,
7252678968530,Anna Moore,Segment 1,Koch Ltd,,,,,,,,,,,,,,,,,,,,
642204849391,Ana Key,Segment 4,Turner Group,,,,,,,,,,,,,,,,,,,,
3120617131212,Marcus Anderson,Segment 2,"Bradley, Bridges and Harris",,,,,,,,,,,,,,,,,,,,
5601182119754,Jesse Ali,Segment 2,Jefferson Ltd,,,,,,,,,,,,,,,,,,,,
5533286883159,Rodney Huff,Segment 5,Moore-Park,,,,,,,,,,,,,,,,,,,,
7260613278507,Brian Powers,Segment 3,Whitehead-Owens,,,,,,,,,,,,,,,,,,,,
357503117880,Megan Whitehead,Segment 6,"Farrell, Shaw and Vance",,,,,,,,,,,,,,,,,,,,
9162341322294,Thomas Monroe,Segment 6,"Walls, Ortiz and Mccoy",,,,,,,,,,,,,,,,,,,,
1856953473953,Andrew Anderson,Segment 4,Jones-Torres,,,,,,,,,,,,,,,,,,,,
3540878789937,Judy Moore,Segment 5,"Navarro, Daugherty and Dunn",,,,,,,,,,,,,,,,,,,,
5007159477290,Ronnie Moore,Segment 5,Gilbert-Crawford,,,,,,,,,,,,,,,,,,,,
530380880706,Dennis Keller,Segment 3,"Carter, Sims and Johnson",,,,,,,,,,,,,,,,,,,,
2433027538757,Phillip Mcgrath,Segment 5,"Bailey, Walsh and Chavez",,,,,,,,,,,,,,,,,,,,
9281746673951,Steve Copeland,Segment 3,Manning LLC,,,,,,,,,,,,,,,,,,,,
5393628587608,Michelle Moss,Segment 5,Watkins Ltd,,,,,,,,,,,,,,,,,,,,
9934337634571,Gregory Daniels,Segment 5,Flowers and Sons,,,,,,,,,,,,,,,,,,,,
7424870463469,Nancy Hanson,Segment 5,Bonilla-Becker,,,,,,,,,,,,,,,,,,,,
8085645322832,Zachary Nguyen,Segment 6,"Hunt, Martin and Price",,,,,,,,,,,,,,,,,,,,
5404429020772,Nancy Cooper,Segment 5,Le Group,,,,,,,,,,,,,,,,,,,,
9807701965345,Matthew Benson,Segment 3,Aguilar Inc,,,,,,,,,,,,,,,,,,,,
3670658956256,Nancy Harris,Segment 2,Flores LLC,,,,,,,,,,,,,,,,,,,,
9353454006120,Michael Townsend,Segment 5,"Lopez, Thompson and Clark",,,,,,,,,,,,,,,,,,,,
313122354617,Christopher Bell,Segment 6,Rodriguez Inc,,,,,,,,,,,,,,,,,,,,
5517333474866,George Jones,Segment 5,Brown PLC,,,,,,,,,,,,,,,,,,,,
3852709219934,Brenda Marshall,Segment 5,Smith Group,,,,,,,,,,,,,,,,,,,,
3418004285632,Diane Lee,Segment 2,Brown-Vaughn,,,,,,,,,,,,,,,,,,,,
3587642465727,Jared Dickson,Segment 5,"Burke, Gonzales and Johnson",,,,,,,,,,,,,,,,,,,,
5866016810485,Katie Nunez,Segment 5,Carr-Perez,,,,,,,,,,,,,,,,,,,,
9574598945070,Laura Delacruz,Segment 4,Deleon Group,,,,,,,,,,,,,,,,,,,,
6964922238542,Sandra Sanders,Segment 5,"Lindsey, White and Johnson",,,,,,,,,,,,,,,,,,,,
5399028152842,Dakota Kerr,Segment 5,Nelson Inc,,,,,,,,,,,,,,,,,,,,
990914607870,Mariah Proctor,Segment 5,Gardner-Hahn,,,,,,,,,,,,,,,,,,,,
2880103903938,Tiffany Pham,Segment 4,Turner-Edwards,,,,,,,,,,,,,,,,,,,,
7138947313235,Samantha Hanson,Segment 3,Hart-Reid,,,,,,,,,,,,,,,,,,,,
2192550781527,Laurie Gibson,Segment 3,Lawson Ltd,,,,,,,,,,,,,,,,,,,,
7522136916817,Kelly Stein,Segment 2,Gardner Group,,,,,,,,,,,,,,,,,,,,
1300166014385,Jonathan May,Segment 6,Patterson-Mccormick,,,,,,,,,,,,,,,,,,,,
5159247035919,Matthew Rivera,Segment 5,"Garcia, Mccarty and Romero",,,,,,,,,,,,,,,,,,,,
8084007767212,Alicia Adams,Segment 2,Page-Nichols,,,,,,,,,,,,,,,,,,,,
8612161553640,David Hill,Segment 6,"Ware, Johnson and Mckinney",,,,,,,,,,,,,,,,,,,,
7961743095827,James Howard,Segment 5,Graves Ltd,,,,,,,,,,,,,,,,,,,,
4519473194384,Lindsay Sanders,Segment 6,Richardson-Perez,,,,,,,,,,,,,,,,,,,,
8716136735892,Dustin Brewer,Segment 5,Moreno-Vargas,,,,,,,,,,,,,,,,,,,,
3252330907932,Jason Kelly,Segment 2,Horne Inc,,,,,,,,,,,,,,,,,,,,
1358610173621,Tina Hester,Segment 4,"Davis, Lopez and Dawson",,,,,,,,,,,,,,,,,,,,
617513353440,Laura Peterson,Segment 5,Harris Inc,,,,,,,,,,,,,,,,,,,,
4257994634650,Emily Young,Segment 5,"Lee, Erickson and Wells",,,,,,,,,,,,,,,,,,,,
2218771573892,David Chung,Segment 5,Jordan PLC,,,,,,,,,,,,,,,,,,,,
1826463614610,Carlos Mendoza,Segment 4,"Jones, Hampton and Perry",,,,,,,,,,,,,,,,,,,,
3094974656452,Jamie Thompson,Segment 3,Foster-Bridges,,,,,,,,,,,,,,,,,,,,
9068107734519,Jason Poole,Segment 4,Diaz Ltd,,,,,,,,,,,,,,,,,,,,
9881900711224,Joan Mcdonald,Segment 4,"Huang, Kent and Martin",,,,,,,,,,,,,,,,,,,,
7983155449524,Michael Harrison,Segment 4,Meyer and Sons,,,,,,,,,,,,,,,,,,,,
6915829429700,William Miller,Segment 4,Parker-Mcconnell,,,,,,,,,,,,,,,,,,,,
4369269216826,Elizabeth Lynch,Segment 5,"Trujillo, Woods and Rivera",,,,,,,,,,,,,,,,,,,,
929974955430,Jessica Cook,Segment 5,Rice-Li,,,,,,,,,,,,,,,,,,,,
3208875601842,Tara Smith,Segment 5,Strong-Miranda,,,,,,,,,,,,,,,,,,,,
2511247420547,Mr. Joseph Hudson,Segment 4,Tanner-Banks,,,,,,,,,,,,,,,,,,,,
7945049305675,Melissa Lopez,Segment 4,"Acevedo, Chavez and Gomez",,,,,,,,,,,,,,,,,,,,
3704119369061,Shawn Welch,Segment 5,Trujillo-Trevino,,,,,,,,,,,,,,,,,,,,
1456185085483,Christopher Pittman,Segment 1,Garcia LLC,,,,,,,,,,,,,,,,,,,,
1518722062101,James Cooke,Segment 5,"Colon, Villegas and Russell",,,,,,,,,,,,,,,,,,,,
4216011525371,Donna Moore,Segment 5,"Henderson, White and Willis",,,,,,,,,,,,,,,,,,,,
5630689641147,Jamie Watts,Segment 4,"Brewer, George and Smith",,,,,,,,,,,,,,,,,,,,
9238052256668,Erin Malone,Segment 3,"Graham, Wall and Holmes",,,,,,,,,,,,,,,,,,,,
4493479875433,Mrs. Elizabeth Gray DDS,Segment 2,"Orr, Miller and Nash",,,,,,,,,,,,,,,,,,,,
5591036755309,Peter Chandler,Segment 5,Jacobs and Sons,,,,,,,,,,,,,,,,,,,,
2487183678901,George Terrell,Segment 5,Lamb PLC,,,,,,,,,,,,,,,,,,,,
1064764022530,Thomas Nelson,Segment 4,"Martinez, Valencia and Payne",,,,,,,,,,,,,,,,,,,,
8185391598946,Timothy Schwartz,Segment 6,Harrison Inc,,,,,,,,,,,,,,,,,,,,
723872522233,Mr. John Harrison,Segment 3,Smith-Stark,,,,,,,,,,,,,,,,,,,,
4936867475582,Mr. Luis Romero,Segment 4,Huynh-Massey,,,,,,,,,,,,,,,,,,,,
3122555418080,Linda Fry,Segment 5,Castillo-Bennett,,,,,,,,,,,,,,,,,,,,
203524807586,Robert Spencer,Segment 5,Nichols Group,,,,,,,,,,,,,,,,,,,,
3727709004135,Rebecca Brown,Segment 4,Wilson Group,,,,,,,,,,,,,,,,,,,,
861812773502,Sergio Moore,Segment 3,"Mcgee, Blackwell and Walker",,,,,,,,,,,,,,,,,,,,
5475245422231,Michael Collins,Segment 6,Cook-Clark,,,,,,,,,,,,,,,,,,,,
4214406025833,Jeffrey Swanson,Segment 6,Weaver-Stewart,,,,,,,,,,,,,,,,,,,,
3504707995067,Joseph Bennett,Segment 5,Richards LLC,,,,,,,,,,,,,,,,,,,,
127637058133,Theresa Blankenship,Segment 4,Brown Inc,,,,,,,,,,,,,,,,,,,,
9239923310618,Eric Perez,Segment 4,Patrick-Richardson,,,,,,,,,,,,,,,,,,,,
7428234382823,Frank Lopez,Segment 5,Lucas-Williams,,,,,,,,,,,,,,,,,,,,
2775620538193,Jacqueline Hanna,Segment 4,"Wang, Garcia and Cline",,,,,,,,,,,,,,,,,,,,
5114149478929,Christopher Henderson,Segment 4,Anderson-Alvarez,,,,,,,,,,,,,,,,,,,,
7092788311174,Ian Farmer,Segment 5,Garcia-Jacobs,,,,,,,,,,,,,,,,,,,,
120402518016,Chelsea Lewis,Segment 5,Martin-Werner,,,,,,,,,,,,,,,,,,,,
6845288957462,Dr. Gary Carroll,Segment 4,"Zuniga, Scott and Wheeler",,,,,,,,,,,,,,,,,,,,
6010962222680,James Rosales,Segment 4,Garrett and Sons,,,,,,,,,,,,,,,,,,,,
30376913901,Tina Huber,Segment 4,"Suarez, Garcia and Harvey",,,,,,,,,,,,,,,,,,,,
4898812901112,Antonio Mueller,Segment 4,Brown Group,,,,,,,,,,,,,,,,,,,,
1328688181767,Travis Novak,Segment 4,Harrison-Bryant,,,,,,,,,,,,,,,,,,,,
3687486730880,Larry Ayala,Segment 4,Thomas-Forbes,,,,,,,,,,,,,,,,,,,,
3493181473492,Bailey Simmons,Segment 5,Peters-Harris,,,,,,,,,,,,,,,,,,,,
7620903501515,Brittany Long,Segment 5,Rangel-Moore,,,,,,,,,,,,,,,,,,,,
8448184251351,Amber Jones,Segment 5,Hines-Hill,,,,,,,,,,,,,,,,,,,,
7641123532523,Sandra Soto,Segment 4,Gonzalez and Sons,,,,,,,,,,,,,,,,,,,,
5178023780416,Jesse Steele,Segment 4,Johnson-Martinez,,,,,,,,,,,,,,,,,,,,
1202115430942,Michelle Decker,Segment 5,Norris Ltd,,,,,,,,,,,,,,,,,,,,
4640054622627,Theresa Gonzalez,Segment 3,Bell Group,,,,,,,,,,,,,,,,,,,,
157106635992,Alicia Robinson,Segment 5,Allen Ltd,,,,,,,,,,,,,,,,,,,,
274291517206,Diane Johnson DVM,Segment 6,Thompson-Murphy,,,,,,,,,,,,,,,,,,,,
9627269956513,Kimberly Murphy,Segment 6,King Group,,,,,,,,,,,,,,,,,,,,
694474173171,Stephanie Price,Segment 3,Howard-Williams,,,,,,,,,,,,,,,,,,,,
3061896358481,Jeffrey Meza,Segment 5,"Ali, Costa and Cox",,,,,,,,,,,,,,,,,,,,
3128987148458,Paul Nichols,Segment 6,"Robinson, Hawkins and Cook",,,,,,,,,,,,,,,,,,,,
2870174117372,Patricia Cox,Segment 4,"Bennett, Boyd and Molina",,,,,,,,,,,,,,,,,,,,
431737342321,Elaine Mcintyre,Segment 3,Hinton-Miller,,,,,,,,,,,,,,,,,,,,
2226465712045,Steven White,Segment 4,"Richmond, Hayes and Ortega",,,,,,,,,,,,,,,,,,,,
7627214038389,Matthew Tucker,Segment 5,"Dalton, Nelson and Christian",,,,,,,,,,,,,,,,,,,,
3416029843967,Aaron Gomez,Segment 4,"Chavez, Thompson and Mathis",,,,,,,,,,,,,,,,,,,,
2468440478441,Donna Cooper,Segment 2,"Murray, Allen and Powell",,,,,,,,,,,,,,,,,,,,
7575360134571,Holly Mccall,Segment 2,Wallace PLC,,,,,,,,,,,,,,,,,,,,
1326821847297,Bryan Kirby,Segment 4,Mills Inc,,,,,,,,,,,,,,,,,,,,
4042918643760,Rebecca Gray,Segment 6,Hooper Ltd,,,,,,,,,,,,,,,,,,,,
4583096704374,Andrea Duncan,Segment 4,"Cooper, Solomon and Williams",,,,,,,,,,,,,,,,,,,,
1745466015043,Joshua Moran,Segment 5,"Wright, Lee and Roberts",,,,,,,,,,,,,,,,,,,,
8572499994808,Christy Cobb,Segment 6,Riddle-Reid,,,,,,,,,,,,,,,,,,,,
2738278871005,Stephanie Marsh,Segment 3,"Schwartz, Garcia and Perkins",,,,,,,,,,,,,,,,,,,,
8151088787030,Tony Davis,Segment 4,"Moore, Williams and Sullivan",,,,,,,,,,,,,,,,,,,,
8901850637113,Emily Morris,Segment 3,Woods-Clark,,,,,,,,,,,,,,,,,,,,
2677881209747,Elizabeth Wise,Segment 5,"Sherman, Thompson and Hamilton",,,,,,,,,,,,,,,,,,,,
6299353441354,Barbara Edwards,Segment 4,"Smith, Herrera and Mckinney",,,,,,,,,,,,,,,,,,,,
3822072244581,Tonya Jimenez,Segment 4,Graham-Sullivan,,,,,,,,,,,,,,,,,,,,
2898517376118,Francis Lopez,Segment 5,"Hernandez, Davis and Wolf",,,,,,,,,,,,,,,,,,,,
751533987473,Alexander Phillips,Segment 2,"Lee, Davis and Ross",,,,,,,,,,,,,,,,,,,,
9476908928431,Darren Green,Segment 5,"Crane, Moore and Jenkins",,,,,,,,,,,,,,,,,,,,
1985742262628,Jamie Miller,Segment 4,Arnold-Flynn,,,,,,,,,,,,,,,,,,,,
9593492611423,Lawrence Young,Segment 6,Jones-Ryan,,,,,,,,,,,,,,,,,,,,
3668893756151,Kenneth Berry,Segment 5,Warner-Meyers,,,,,,,,,,,,,,,,,,,,
4129176689089,Alicia Dyer,Segment 5,"Moore, Hartman and Weeks",,,,,,,,,,,,,,,,,,,,
9746302911842,Tammy Gallagher,Segment 5,Glenn-Hamilton,,,,,,,,,,,,,,,,,,,,
7637681918879,Jerry Gilbert,Segment 5,Middleton and Sons,,,,,,,,,,,,,,,,,,,,
2452935467737,Brittany Henson,Segment 5,Lowe-Mann,,,,,,,,,,,,,,,,,,,,
1578827430625,David Osborne,Segment 5,Barnes PLC,,,,,,,,,,,,,,,,,,,,
7227770094975,Jennifer Trevino,Segment 4,Diaz-Simpson,,,,,,,,,,,,,,,,,,,,
3661623951062,Kristina Burns,Segment 6,"Duran, Hall and Potter",,,,,,,,,,,,,,,,,,,,
5541228887912,Zachary Booth,Segment 5,"Howard, Scott and Warren",,,,,,,,,,,,,,,,,,,,
4910968518218,Andrew Phelps,Segment 4,Larsen-Baldwin,,,,,,,,,,,,,,,,,,,,
2094092048956,Susan Johnson,Segment 5,Tanner-Jackson,,,,,,,,,,,,,,,,,,,,
9914752103548,Edwin Eaton,Segment 4,Miller-Mcdonald,,,,,,,,,,,,,,,,,,,,
4801577038825,David Shields,Segment 6,Thomas Ltd,,,,,,,,,,,,,,,,,,,,
5451189282070,Christopher Bailey,Segment 5,Gonzalez LLC,,,,,,,,,,,,,,,,,,,,
6214682890987,Stephanie Miller,Segment 3,Davis Inc,,,,,,,,,,,,,,,,,,,,
1142590864392,Christine Hill,Segment 5,"Perez, Ortiz and Golden",,,,,,,,,,,,,,,,,,,,
916494184433,Elizabeth Taylor,Segment 3,"Young, Allen and Freeman",,,,,,,,,,,,,,,,,,,,
1820114183456,Mary Mcneil,Segment 5,Sexton-Marshall,,,,,,,,,,,,,,,,,,,,
3404524529240,Ruth Greene,Segment 5,"Williams, Bailey and Marshall",,,,,,,,,,,,,,,,,,,,
6132947950453,Gary Brown,Segment 5,Vazquez-Sampson,,,,,,,,,,,,,,,,,,,,
875020394800,Cesar Thornton,Segment 4,Parker LLC,,,,,,,,,,,,,,,,,,,,
